timestamp,site_id,state,district,hq,lat,lon,dissolved_oxygen,turbidity,tds,ph,nearby_cases,outbreak_flag,outbreak_score,case_count
14-09-2023 22:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,6.761660174,14.07658443,281.4229331,7.509721234,1,FALSE,0.067064601,0
26-12-2023 14:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,6.662016706,2.746276728,351.3208088,7.230186862,4,TRUE,0.968762647,36
06-11-2023 16:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,5.798598215,13.27858611,342.8321737,6.763801173,3,TRUE,0.686211562,29
23-01-2023 01:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,4.880854711,17.70283306,411.4236447,6.730879124,5,TRUE,0.756191319,32
17-08-2023 09:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,7.158273659,0.1,324.6141187,7.233862436,3,FALSE,0.036723583,0
02-10-2023 09:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,6.84725479,6.758632229,282.394925,6.615834224,2,FALSE,0.094325172,0
17-11-2023 19:00,Papum_Pare_site3,Arunachal Pradesh,Papum Pare,Itanagar,27.049358,93.635712,7.98321904,14.43878292,262.161689,6.386867348,5,FALSE,0.053745423,0
19-06-2023 16:00,Dibrugarh_site1,Assam,Dibrugarh,Dibrugarh,27.558861,94.946772,6.861831994,15.95503275,285.401072,7.009945068,3,FALSE,0.239346233,0
02-12-2023 10:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,5.634443297,14.02615636,269.4623684,7.100809555,0,TRUE,0.756875054,22
26-09-2023 09:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,7.574365065,12.83408466,362.5001609,7.181947008,4,FALSE,0.173592641,0
29-10-2023 22:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,5.617365806,9.145809872,261.704199,7.325663522,1,FALSE,0.326314855,0
04-04-2023 07:00,Dibrugarh_site1,Assam,Dibrugarh,Dibrugarh,27.558861,94.946772,6.719914407,7.004388036,326.0379613,7.603637151,2,TRUE,0.959519185,30
11-04-2023 19:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,6.526854118,16.10917453,342.6872979,7.06389213,1,FALSE,0.323360561,0
11-03-2023 05:00,East_Khasi_Hills_site2,Meghalaya,East Khasi Hills,Shillong,25.52467,91.913225,5.250497143,15.26992742,360.7436426,7.466323998,2,TRUE,0.851380733,34
25-07-2023 18:00,Papum_Pare_site3,Arunachal Pradesh,Papum Pare,Itanagar,27.049358,93.635712,7.080902017,10.71181646,313.9052672,7.054168071,3,TRUE,0.997579218,31
18-04-2023 12:00,West_Tripura_site1,Tripura,West Tripura,Agartala,23.825718,91.271745,5.095385714,13.70012126,235.0642004,6.716507565,1,FALSE,0.064884652,0
10-09-2023 02:00,East_Sikkim_site1,Sikkim,East Sikkim,Gangtok,27.356081,88.518348,6.545643069,7.14352529,230.9128179,7.122991545,3,FALSE,0.355542153,0
07-12-2023 22:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,5.780113623,4.971303806,341.0934886,7.099216159,4,TRUE,0.997886873,36
07-06-2023 07:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,7.199803741,16.3170877,285.0784292,6.933211966,2,TRUE,0.863882658,27
23-02-2023 14:00,Kohima_site3,Nagaland,Kohima,Kohima,25.711623,94.119368,6.120893704,13.69559326,296.8210321,6.818674825,2,TRUE,0.617328101,20
17-06-2023 03:00,Papum_Pare_site3,Arunachal Pradesh,Papum Pare,Itanagar,27.049358,93.635712,4.758576239,5.307060635,323.2131996,6.839063679,2,TRUE,0.796593943,22
19-04-2023 11:00,West_Tripura_site1,Tripura,West Tripura,Agartala,23.825718,91.271745,5.13450995,6.312195129,283.539827,7.122562917,1,FALSE,0.158690278,0
09-02-2023 20:00,West_Tripura_site1,Tripura,West Tripura,Agartala,23.825718,91.271745,5.881268059,15.72500739,227.3585581,6.88894151,3,FALSE,0.001062493,0
21-09-2023 01:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,7.600985577,6.144818429,359.8839612,7.108127821,2,FALSE,0.389849606,0
31-01-2023 05:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,7.112514485,5.273249633,320.8952256,7.435886848,0,FALSE,0.270876967,0
09-09-2023 09:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,6.55046214,16.98326583,310.3564016,6.632954317,4,FALSE,0.257151963,0
21-05-2023 07:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,7.566751333,0.1,219.5575663,6.614466587,2,FALSE,0.10639173,0
20-08-2023 11:00,East_Sikkim_site1,Sikkim,East Sikkim,Gangtok,27.356081,88.518348,6.043682608,2.677739724,346.2799026,6.25851106,8,TRUE,0.643517864,24
06-04-2023 14:00,East_Sikkim_site1,Sikkim,East Sikkim,Gangtok,27.356081,88.518348,10.0832674,17.50969274,334.8704574,7.241955741,2,TRUE,0.842549896,22
16-12-2023 13:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,6.515362737,5.647952325,273.2725742,7.15062889,3,FALSE,0.05696407,0
21-07-2023 11:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,6.286762157,9.745411348,316.7746826,7.493726986,1,FALSE,0.266920193,0
01-12-2023 16:00,Dibrugarh_site1,Assam,Dibrugarh,Dibrugarh,27.558861,94.946772,6.317478921,10.03059332,299.3629268,6.931956861,2,FALSE,0.227510396,0
29-09-2023 20:00,Aizawl_site1,Mizoram,Aizawl,Aizawl,23.697021,92.81025,7.065517033,9.562991452,269.1618311,7.254476698,1,FALSE,0.313945682,0
21-08-2023 20:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,5.369854346,0.1,333.010616,7.353857207,2,FALSE,0.27468086,0
27-02-2023 14:00,Papum_Pare_site2,Arunachal Pradesh,Papum Pare,Itanagar,27.013754,93.591886,6.514494782,0.297848872,305.5500512,6.65204204,1,FALSE,0.118605771,0
17-02-2023 01:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,4.965733871,17.39652222,290.9658054,6.883095247,0,TRUE,0.809786316,32
03-08-2023 06:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,6.938031856,6.947708671,288.4460132,6.707024683,5,TRUE,0.767795007,30
09-06-2023 16:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,7.186930751,12.79745565,327.8924911,7.27134749,4,FALSE,0.038951951,0
11-02-2023 17:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,7.566910849,4.565588467,252.8104454,7.192336403,2,FALSE,0.137072027,0
06-05-2023 17:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,5.521064582,0.371784877,283.4058888,6.891858872,3,FALSE,0.045573046,0
08-09-2023 14:00,Papum_Pare_site3,Arunachal Pradesh,Papum Pare,Itanagar,27.049358,93.635712,6.958180255,10.22011366,282.3039556,7.236007301,4,FALSE,0.257143606,0
10-05-2023 21:00,East_Sikkim_site3,Sikkim,East Sikkim,Gangtok,27.305054,88.637084,6.791336051,8.891632639,221.0787512,6.960659653,4,FALSE,0.015563547,0
16-07-2023 13:00,Kohima_site2,Nagaland,Kohima,Kohima,25.608291,94.120643,5.994044646,9.338836354,302.888445,7.431290831,2,FALSE,0.38440128,0
19-04-2023 01:00,Kohima_site2,Nagaland,Kohima,Kohima,25.608291,94.120643,5.607372231,16.64934171,232.1832515,6.816555392,4,TRUE,0.935775647,27
20-03-2023 06:00,Aizawl_site1,Mizoram,Aizawl,Aizawl,23.697021,92.81025,5.814709885,13.00506763,411.8642192,7.437288666,3,TRUE,0.882532723,29
14-05-2023 09:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,7.041719979,10.99796962,276.2975058,7.093264905,3,FALSE,0.339021684,0
12-11-2023 15:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,5.93747483,7.553338123,340.9478878,7.520221012,1,FALSE,0.278945341,0
05-05-2023 13:00,Aizawl_site3,Mizoram,Aizawl,Aizawl,23.768233,92.656594,5.845934731,4.737870199,333.2627847,6.621390795,3,FALSE,0.100594218,0
04-01-2023 03:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,6.100817006,9.99790398,366.3057814,6.935032989,4,FALSE,0.130953664,0
08-01-2023 14:00,Dibrugarh_site1,Assam,Dibrugarh,Dibrugarh,27.558861,94.946772,5.664059972,5.721605167,312.4345739,7.016561279,2,TRUE,0.613473032,24
09-06-2023 06:00,Papum_Pare_site2,Arunachal Pradesh,Papum Pare,Itanagar,27.013754,93.591886,7.233969723,8.394173493,325.4385183,7.36137086,6,TRUE,0.706904885,28
01-07-2023 06:00,West_Tripura_site1,Tripura,West Tripura,Agartala,23.825718,91.271745,5.885444612,0.82000818,345.7556723,6.465759579,2,TRUE,0.888674905,32
29-11-2023 02:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,6.622822766,14.71800026,305.6446769,6.997623838,0,FALSE,0.337227701,0
17-04-2023 21:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,7.468052747,9.893598099,322.96613,7.155740819,4,FALSE,0.201820614,0
18-03-2023 06:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,6.973056128,14.19721609,244.8187638,7.090385085,2,FALSE,0.293687436,0
15-12-2023 19:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,5.724454045,12.98939844,226.1638308,6.915077747,3,FALSE,0.328181364,0
01-08-2023 05:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,6.609049036,15.1883977,254.2496775,7.294767106,2,TRUE,0.949608039,30
02-04-2023 01:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,7.302509603,6.291530006,347.9983172,6.84426715,2,FALSE,0.243226884,0
23-05-2023 06:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,7.455318518,4.087710264,324.0152311,7.065135892,1,FALSE,0.101372962,0
18-01-2023 11:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,6.786639852,6.301854758,321.8510811,6.819427059,4,FALSE,0.085288897,0
21-02-2023 07:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,5.738081292,13.01754818,360.9557994,7.117045546,2,FALSE,0.145700084,0
13-10-2023 19:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,6.478859583,13.46728753,202.1730013,7.078495919,5,TRUE,0.998862985,40
01-08-2023 09:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,7.248778527,2.181294562,241.0774065,7.005038386,3,FALSE,0.234631283,0
17-10-2023 13:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,5.433426357,13.15332705,282.4636195,6.667795813,3,FALSE,0.295507119,0
09-04-2023 11:00,Kohima_site1,Nagaland,Kohima,Kohima,25.685143,94.012816,7.065216619,8.06372973,330.3564138,7.184915273,4,TRUE,0.861316233,35
13-03-2023 20:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,6.05567968,12.58553189,297.4847802,7.260865496,1,FALSE,0.241876373,0
23-08-2023 18:00,West_Tripura_site1,Tripura,West Tripura,Agartala,23.825718,91.271745,5.621885309,10.80347804,244.4605408,6.516975683,3,FALSE,0.070862974,0
29-06-2023 17:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,6.813818021,3.957424166,381.6184834,7.132720674,3,TRUE,0.643408211,16
01-07-2023 17:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,7.023484552,9.554997317,342.7991336,6.872280162,2,FALSE,0.220470998,0
07-10-2023 22:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,7.535146818,8.764408787,277.9035445,7.205401771,2,FALSE,0.208749699,0
05-11-2023 12:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,6.405433244,6.136576883,317.0733825,6.716683993,2,FALSE,0.082478016,0
05-04-2023 22:00,Kohima_site1,Nagaland,Kohima,Kohima,25.685143,94.012816,6.952590804,18.70830332,319.6078903,6.963314906,3,FALSE,0.155111791,0
10-06-2023 05:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,5.38131434,0.926191064,264.5899048,6.85168001,3,TRUE,0.658370327,24
05-03-2023 05:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,6.856317418,2.550319251,238.5672338,7.130317009,3,FALSE,0.238607399,0
28-07-2023 16:00,East_Sikkim_site3,Sikkim,East Sikkim,Gangtok,27.305054,88.637084,6.499672651,10.11932509,229.6029992,6.712978123,2,TRUE,0.60846528,25
23-09-2023 16:00,Aizawl_site3,Mizoram,Aizawl,Aizawl,23.768233,92.656594,6.514113447,1.966871406,225.2522023,6.859763324,0,FALSE,0.144065195,0
26-09-2023 17:00,East_Sikkim_site1,Sikkim,East Sikkim,Gangtok,27.356081,88.518348,5.791109879,10.72168669,352.8149254,7.209484991,3,TRUE,0.776588983,25
28-06-2023 05:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,6.515022179,5.968156616,302.6880983,7.227032154,1,FALSE,0.196684472,0
04-11-2023 02:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,6.341107422,7.482504646,361.760235,7.128000686,1,FALSE,0.092267244,0
12-09-2023 03:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,4.597944136,12.89988288,289.5814553,7.001649001,4,TRUE,0.972545379,36
14-07-2023 06:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,6.171314241,1.608029789,247.4987763,6.905813757,2,FALSE,0.193372612,0
08-02-2023 06:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,6.080925464,10.71293146,250.0426911,7.2990858,1,FALSE,0.276589955,0
26-10-2023 14:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,6.458884058,2.211414417,316.1071234,7.117329849,4,FALSE,0.374408847,0
09-02-2023 21:00,Dibrugarh_site3,Assam,Dibrugarh,Dibrugarh,27.456729,94.885114,6.545900443,11.49978234,310.957991,6.926144237,1,FALSE,0.14630402,0
25-07-2023 23:00,East_Sikkim_site3,Sikkim,East Sikkim,Gangtok,27.305054,88.637084,5.499979476,10.94549778,314.7535372,7.062226816,3,TRUE,0.961424035,25
13-09-2023 11:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,6.530116052,8.000193252,263.5990547,6.439653192,3,TRUE,0.992624951,26
06-07-2023 13:00,Papum_Pare_site2,Arunachal Pradesh,Papum Pare,Itanagar,27.013754,93.591886,6.393754958,12.47102263,235.6601725,6.890144216,5,FALSE,0.118052196,0
10-07-2023 19:00,East_Sikkim_site1,Sikkim,East Sikkim,Gangtok,27.356081,88.518348,5.063041796,18.21912965,236.8783453,7.169351238,4,FALSE,0.288920509,0
15-03-2023 12:00,Aizawl_site1,Mizoram,Aizawl,Aizawl,23.697021,92.81025,7.226472239,10.40723617,283.1912322,7.029573389,2,FALSE,0.388503824,0
09-07-2023 14:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,6.618562375,8.926064158,255.6705182,6.641618766,2,TRUE,0.954053564,32
10-07-2023 18:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,5.891412923,11.138197,325.3815935,6.783941079,3,FALSE,0.277180905,0
30-12-2023 09:00,Aizawl_site3,Mizoram,Aizawl,Aizawl,23.768233,92.656594,7.143829955,20.06015014,390.6043904,6.87722462,3,FALSE,0.395703917,0
07-08-2023 07:00,Kohima_site3,Nagaland,Kohima,Kohima,25.711623,94.119368,6.141370189,11.518209,320.7626063,6.98811994,4,FALSE,0.307149345,0
30-07-2023 01:00,Dibrugarh_site3,Assam,Dibrugarh,Dibrugarh,27.456729,94.885114,6.317345259,6.220703066,299.8314709,6.973661719,6,FALSE,0.227460071,0
14-02-2023 02:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,5.977120572,3.091599829,329.6263239,7.014747711,2,FALSE,0.065468533,0
04-11-2023 13:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,7.96290021,13.37754838,382.3945321,6.929055491,2,FALSE,0.093107414,0
10-02-2023 14:00,Kohima_site2,Nagaland,Kohima,Kohima,25.608291,94.120643,7.064410709,14.67400831,286.2844345,6.912135409,0,FALSE,0.053033298,0
01-04-2023 19:00,Dibrugarh_site1,Assam,Dibrugarh,Dibrugarh,27.558861,94.946772,7.383895964,9.551175564,280.579408,7.202020391,1,FALSE,0.186968681,0
18-02-2023 18:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,6.721595465,13.76686942,219.4691074,7.131741833,4,TRUE,0.898459095,33
27-08-2023 19:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,6.802111657,13.34196685,298.6621832,6.261917083,4,FALSE,0.240626043,0
23-03-2023 02:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,4.912990232,9.203521987,234.5076604,7.024662117,0,FALSE,0.26565082,0
14-06-2023 23:00,Aizawl_site1,Mizoram,Aizawl,Aizawl,23.697021,92.81025,7.254961308,5.404011163,252.6835915,7.018231099,5,FALSE,0.174449953,0
19-07-2023 22:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,7.403125277,11.84032469,329.3437505,7.003735396,2,FALSE,0.147646612,0
19-02-2023 13:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,5.674538759,13.27406602,206.5551015,6.875360651,2,TRUE,0.941025235,28
07-02-2023 16:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,6.420901899,15.60225246,318.361714,7.340899388,3,FALSE,0.031897528,0
13-04-2023 13:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,4.151039245,7.418012577,208.1368046,7.007265101,3,FALSE,0.017208058,0
13-06-2023 12:00,Kohima_site2,Nagaland,Kohima,Kohima,25.608291,94.120643,6.059638502,16.66783411,305.3216918,7.300106984,1,TRUE,0.877522732,22
21-05-2023 03:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,6.948224715,2.757094766,351.7407814,6.857822789,3,FALSE,0.009501395,0
07-10-2023 13:00,East_Khasi_Hills_site2,Meghalaya,East Khasi Hills,Shillong,25.52467,91.913225,6.026266936,8.489348074,314.0475624,6.981553788,3,FALSE,0.379553674,0
22-01-2023 21:00,Kohima_site3,Nagaland,Kohima,Kohima,25.711623,94.119368,6.218360275,10.80055445,327.7400604,6.863843202,4,FALSE,0.085990461,0
21-02-2023 10:00,East_Khasi_Hills_site2,Meghalaya,East Khasi Hills,Shillong,25.52467,91.913225,5.584073394,13.76483756,310.9015062,7.038543354,0,FALSE,0.277511987,0
18-02-2023 04:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,7.010345568,13.89961082,296.6526996,6.75248131,4,FALSE,0.157560747,0
30-12-2023 06:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,6.517284438,12.13221358,389.7529484,6.950799831,2,FALSE,0.067232431,0
02-06-2023 02:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,7.750134804,13.95210085,354.2319956,7.236773561,4,FALSE,0.282167385,0
08-06-2023 01:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,6.470447051,14.92715903,364.8567227,7.047325673,4,FALSE,0.275760393,0
13-05-2023 09:00,Kohima_site1,Nagaland,Kohima,Kohima,25.685143,94.012816,4.793504626,11.40847957,328.5195828,6.731496007,2,TRUE,0.908906958,27
06-06-2023 00:00,Kamrup_Metropolitan_site3,Assam,Kamrup Metropolitan,Guwahati,26.171622,91.721623,7.267596861,7.76472782,297.3081988,7.111749344,4,TRUE,0.680315902,26
27-08-2023 08:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,5.806459809,11.64117783,369.1292242,7.059315446,3,FALSE,0.399279092,0
03-12-2023 11:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,5.215103295,7.197204717,326.8446192,6.910073658,6,TRUE,0.815420107,31
12-10-2023 07:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,6.146897997,5.834311099,319.9563404,6.535735952,2,FALSE,0.267418389,0
11-10-2023 01:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,6.589014815,11.78910531,219.8418317,6.813460247,3,FALSE,0.11843959,0
21-03-2023 11:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,6.226783668,0.310133428,326.7712978,6.965094588,3,TRUE,0.787901446,27
16-07-2023 09:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,6.508966523,5.587314704,344.7347531,7.18909749,1,FALSE,0.238222484,0
25-08-2023 09:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,6.731848956,6.581538302,315.0462219,7.219487867,3,FALSE,0.360118671,0
31-03-2023 23:00,Kamrup_Metropolitan_site1,Assam,Kamrup Metropolitan,Guwahati,26.208166,91.726417,7.065580372,20.99595074,168.633178,7.011739085,1,FALSE,0.141505584,0
30-10-2023 14:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,6.738135132,19.9649106,308.9705421,6.690019639,0,FALSE,0.218618058,0
03-10-2023 16:00,East_Khasi_Hills_site3,Meghalaya,East Khasi Hills,Shillong,25.552188,91.879855,5.357546259,14.95546438,277.4183327,6.651314639,3,FALSE,0.31695081,0
09-12-2023 00:00,Aizawl_site2,Mizoram,Aizawl,Aizawl,23.726431,92.66475,8.856197032,2.934110791,260.6426872,7.283462823,1,FALSE,0.178794832,0
13-12-2023 04:00,Kohima_site3,Nagaland,Kohima,Kohima,25.711623,94.119368,7.245175616,8.233960522,267.0032128,6.881635941,3,FALSE,0.305482606,0
22-11-2023 07:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,5.878765368,14.47548231,272.5146133,7.296375409,2,TRUE,0.719004865,24
29-04-2023 18:00,East_Khasi_Hills_site2,Meghalaya,East Khasi Hills,Shillong,25.52467,91.913225,6.889295584,4.154881554,285.0548993,6.614737944,2,FALSE,0.089946001,0
01-10-2023 23:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,7.320325257,11.96968407,321.3915671,7.335024454,1,TRUE,0.723165729,28
28-04-2023 01:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,6.44630689,15.98263393,259.9189112,6.691419198,3,TRUE,0.852490967,35
26-11-2023 10:00,Dibrugarh_site3,Assam,Dibrugarh,Dibrugarh,27.456729,94.885114,6.369093063,6.999217525,263.4199067,6.842918726,4,TRUE,0.931479482,35
01-01-2023 11:00,West_Tripura_site3,Tripura,West Tripura,Agartala,23.808468,91.339656,6.56552433,5.952227421,327.9203145,7.059275804,3,TRUE,0.807038886,27
08-12-2023 05:00,Kamrup_Metropolitan_site3,Assam,Kamrup Metropolitan,Guwahati,26.171622,91.721623,7.593397389,11.03662917,274.9922262,6.873390489,0,FALSE,0.240527788,0
06-04-2023 12:00,East_Khasi_Hills_site1,Meghalaya,East Khasi Hills,Shillong,25.555001,91.899986,6.477306796,0.1,300.4791448,7.204794763,2,FALSE,0.046827588,0
29-11-2023 04:00,Papum_Pare_site2,Arunachal Pradesh,Papum Pare,Itanagar,27.013754,93.591886,7.097347885,23.00917094,310.257222,6.821509967,2,FALSE,0.041087217,0
13-09-2023 05:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,7.489054544,6.309907801,313.7359747,6.473344149,6,TRUE,0.774233389,32
05-06-2023 06:00,Kamrup_Metropolitan_site2,Assam,Kamrup Metropolitan,Guwahati,26.215714,91.809481,6.544504099,5.235158703,260.7090799,7.068113325,1,FALSE,0.330074107,0
08-02-2023 04:00,Kohima_site1,Nagaland,Kohima,Kohima,25.685143,94.012816,6.362833655,11.24478369,297.574596,7.279017179,4,FALSE,0.151616119,0
02-11-2023 14:00,Dibrugarh_site3,Assam,Dibrugarh,Dibrugarh,27.456729,94.885114,6.671891768,14.32078556,303.5098614,6.92190904,4,TRUE,0.82020544,20
17-02-2023 09:00,Dibrugarh_site3,Assam,Dibrugarh,Dibrugarh,27.456729,94.885114,5.960049714,12.69556033,351.7097335,7.233794137,0,FALSE,0.34805022,0
13-07-2023 20:00,Aizawl_site3,Mizoram,Aizawl,Aizawl,23.768233,92.656594,6.870768285,16.80056005,298.9777951,7.01435339,4,TRUE,0.68283836,19
22-08-2023 19:00,West_Tripura_site2,Tripura,West Tripura,Agartala,23.757574,91.250808,5.261727631,2.404132206,277.0682532,7.665189888,1,TRUE,0.7857913,22
16-07-2023 21:00,Imphal_East_site1,Manipur,Imphal East,Imphal,24.771599,93.866185,6.840820009,0.1,338.2366011,7.30193428,6,FALSE,0.29135784,0
29-01-2023 15:00,Papum_Pare_site1,Arunachal Pradesh,Papum Pare,Itanagar,27.112098,93.524336,6.354206541,10.73798784,314.3276472,7.028814564,3,FALSE,0.322412994,0
24-06-2023 08:00,East_Sikkim_site2,Sikkim,East Sikkim,Gangtok,27.355104,88.587246,7.131091373,9.888260247,396.9724609,6.8882913,2,FALSE,0.196509752,0
31-08-2023 00:00,Kamrup_Metropolitan_site3,Assam,Kamrup Metropolitan,Guwahati,26.171622,91.721623,7.412010629,5.628565214,312.2410045,6.760432734,6,TRUE,0.793742333,27
15-04-2023 08:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,6.198275374,12.94305923,308.8890067,6.880569362,1,FALSE,0.059403708,0
17-04-2023 17:00,Imphal_East_site2,Manipur,Imphal East,Imphal,24.890282,93.925511,5.063509423,10.51239241,235.1326295,7.304000474,1,FALSE,0.181315213,0
27-10-2023 17:00,Dibrugarh_site2,Assam,Dibrugarh,Dibrugarh,27.456426,94.935528,5.380525562,4.86113041,204.3363945,7.156688358,4,TRUE,0.994396694,38
04-10-2023 14:00,Kohima_site1,Nagaland,Kohima,Kohima,25.685143,94.012816,5.633122764,6.50548559,335.5484703,6.83300702,0,FALSE,0.19034494,0
07-07-2023 05:00,Imphal_East_site3,Manipur,Imphal East,Imphal,24.820376,93.865563,6.487377849,14.76343377,299.3727028,6.879148372,3,FALSE,0.264429227,0
